channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
Brackeys,How to program in Godot - GDScript Tutorial,https://www.youtube.com/watch?v=e1zJS31tr88,5/12/24,58:10:00,542741,30414,1752,howtoprogramingodotgdscripttutorial.txt,2
Brackeys,How to make a Video Game - Godot Beginner Tutorial,https://www.youtube.com/watch?v=LOhfqjmasi0,4/28/24,1:17:12,1631672,81073,4997,howtomakeavideogamegodotbeginnertutorial.txt,2
Brackeys,The Future of Game Development,https://www.youtube.com/watch?v=EYt6uDr-PHQ,4/21/24,8:58,1246663,148845,14130,thefutureofgamedevelopment.txt,2
Brackeys,GOODBYE - And thanks for everything!,https://www.youtube.com/watch?v=_73UBoDZDLo,9/18/20,6:18,2629392,214720,25807,goodbyeandthanksforeverything.txt,2
Brackeys,How to Program in C# - Classes (E07),https://www.youtube.com/watch?v=WKjfCHxeEz4,9/13/20,19:41,415073,15044,1126,howtoprogramincclassese07.txt,2
Brackeys,Brackeys Game Jam 2020.2 - BEST GAMES!,https://www.youtube.com/watch?v=OcjV2M3Y9Wg,9/6/20,11:31,543521,19930,732,brackeysgamejam20202bestgames.txt,2
Brackeys,How to Program in C# - Methods (E06),https://www.youtube.com/watch?v=bPQx0paXrbw,8/30/20,17:20,326384,10209,663,howtoprogramincmethodse06.txt,2
Brackeys,How to MAKE YOUR GAME LOOK GOOD!,https://www.youtube.com/watch?v=nvbQ9_bzx1k,8/23/20,13:02,590309,31277,863,howtomakeyourgamelookgood.txt,2
Brackeys,How to Program in C# - Loops (E04),https://www.youtube.com/watch?v=9ozOSKCiO0I,7/26/20,18:28,488284,15546,1024,howtoprogramincloopse04.txt,2
Brackeys,HOW TO PLAYTEST!,https://www.youtube.com/watch?v=b9U1dcUS_-w,7/19/20,11:15,219222,11966,748,howtoplaytest.txt,2
Brackeys,How to Program in C# - Conditions (E03),https://www.youtube.com/watch?v=u_Qv5IrMUqg,7/12/20,14:56,511768,16651,936,howtoprogramincconditionse03.txt,2
Brackeys,EVERY Image Effect in Unity Explained - Post Processing v2 Tutorial,https://www.youtube.com/watch?v=9tjYz6Ab0oc,7/5/20,13:25,750219,26429,806,everyimageeffectinunityexplainedpostprocessingv2tutorial.txt,2
Brackeys,How to Program in C# - Variables (E02),https://www.youtube.com/watch?v=g-9Jp4dmOBo,6/28/20,13:50,677593,21948,1236,howtoprogramincvariablese02.txt,2
Brackeys,Make your Characters Interactive! - Animation Rigging in Unity,https://www.youtube.com/watch?v=Htl7ysv10Qs,6/21/20,16:19,877690,25703,784,makeyourcharactersinteractiveanimationrigginginunity.txt,2
Brackeys,THIRD PERSON MOVEMENT in Unity,https://www.youtube.com/watch?v=4HpC--2iowE,5/24/20,21:05,1480043,38801,3022,thirdpersonmovementinunity.txt,2
Brackeys,HOW TO GAME JAM!,https://www.youtube.com/watch?v=d_NA_yTXOOQ,5/17/20,9:01,270503,14228,789,howtogamejam.txt,2
Brackeys,How to make a 2D OUTLINE in Unity!,https://www.youtube.com/watch?v=MqpyXhBIRSw,5/3/20,17:42,293346,7410,473,howtomakea2doutlineinunity.txt,2
Brackeys,Making of PARTY KILLER - Ludum Dare 46,https://www.youtube.com/watch?v=AlCJc05nkwc,4/26/20,9:05,612760,22367,995,makingofpartykillerludumdare46.txt,2
Brackeys,Keeping players Interested - Pacing in Game Design,https://www.youtube.com/watch?v=ftiHgyFt72M,4/19/20,11:37,129433,6409,262,keepingplayersinterestedpacingingamedesign.txt,2
Brackeys,Difficulty in Video Games - Game Design,https://www.youtube.com/watch?v=bxp4G-oJATM,4/5/20,12:09,147106,6448,386,difficultyinvideogamesgamedesign.txt,2
Brackeys,Brackeys Game Jam 2020 - BEST GAMES!,https://www.youtube.com/watch?v=bnvB4Ze3LE0,3/29/20,10:36,464468,13906,548,brackeysgamejam2020bestgames.txt,2
Brackeys,Turning Real Life into a Video Game in 10 minutes - 3D Scanning,https://www.youtube.com/watch?v=mZcLKcyHWDs,3/15/20,8:50,1380299,54651,1822,turningreallifeintoavideogamein10minutes3dscanning.txt,2
Brackeys,HDRP vs. URP - Which Unity Template should you choose?,https://www.youtube.com/watch?v=5MuA92xUJCA,3/1/20,8:46,446633,18363,584,hdrpvsurpwhichunitytemplateshouldyouchoose.txt,2
Brackeys,How to make a HEALTH BAR in Unity!,https://www.youtube.com/watch?v=BLfNP4Sc_iA,2/9/20,21:06,1168906,31468,1450,howtomakeahealthbarinunity.txt,2
Brackeys,HIGH QUALITY LIGHTING using Light Probes - Unity Tutorial,https://www.youtube.com/watch?v=_E0JXOZDTKA,1/19/20,10:09,310620,11375,403,highqualitylightingusinglightprobesunitytutorial.txt,2
Brackeys,How to make AWESOME Scene Transitions in Unity!,https://www.youtube.com/watch?v=CE9VOZivb3I,1/12/20,19:45,931766,28998,773,howtomakeawesomescenetransitionsinunity.txt,2
Brackeys,FIREWORKS in Unity using VFX Graph!,https://www.youtube.com/watch?v=iCEHarLRCzI,1/5/20,19:04,205800,8518,464,fireworksinunityusingvfxgraph.txt,2
Brackeys,MELEE COMBAT in Unity,https://www.youtube.com/watch?v=sPiVz1k-fEs,12/15/19,21:07,1639987,48953,1743,meleecombatinunity.txt,2
Brackeys,Turn-Based Combat in Unity,https://www.youtube.com/watch?v=_1pz_ohupPs,11/24/19,29:40:00,571846,15180,703,turnbasedcombatinunity.txt,2
Brackeys,WHATS NEW IN UNITY 2019.3?,https://www.youtube.com/watch?v=WJw8Ng2MoF0,11/17/19,6:21,205711,6479,375,whatsnewinunity20193.txt,2
Brackeys,BUILD LEVELS QUICKLY in Unity with SNAPS!,https://www.youtube.com/watch?v=b4oqOdBCy3c,11/10/19,18:13,540680,15101,420,buildlevelsquicklyinunitywithsnaps.txt,2
